Miss,n.,小姐
overwhelm,v.,压倒；淹没
pollute,v.,污染
pesticide,n.,杀虫剂
fertilizer,n.,肥料
salmonella,n.,沙门氏菌
listeria,n.,李斯特菌
vegetarian,n.,素食者
organically-grown,adj.,有机种植的
insidious,adj.,潜伏的；阴险的
urban,adj.,城市的
burglar,n.,窃贼
burgle,v.,入室盗窃
scream,v.,尖叫
profound,adj.,深刻的
irritation,n.,烦恼；刺激
incessantly,adv.,不停地
whine,v.,哀鸣；发牢骚
maximum,n.,最大值
maximum,adj.,最大的
technology,n.,技术
contribution,n.,贡献
mobile,adj.,可移动的
snore,v.,打鼾
offender,n.,罪犯；冒犯者
staggering,adj.,惊人的
trumpet,n.,小号
partner,n.,伙伴；搭档
inaccessible,adj.,难以到达的
hospitable,adj.,好客的
hostile,adj.,敌对的
vicinity,n.,附近
architectural,adj.,建筑的
fresco,n.,壁画
abruptly,adv.,突然地
tramp,v.,跋涉
moor,n.,荒野
straggle,v.,散落；掉队
dilapidated,adj.,破旧的
sardine,n.,沙丁鱼
rag,n.,破布
motionless,adj.,静止的
procession,n.,队伍；行列
shawl,n.,披肩
peer,v.,凝视
quicken,v.,加快
rambling,adj.,漫步的；杂乱无章的
sentimentally,adv.,多愁善感地
lavishly,adv.,奢侈地；慷慨地
immaculate,adj.,洁净的；无瑕的
parquet,n.,镶木地板
gleam,v.,闪烁
preside,v.,主持
invisible,adj.,看不见的
scrub,v.,擦洗
enlightened,adj.,开明的
fickleness,n.,善变
unrelenting,adj.,不屈不挠的；无情的
disillusion,n.,幻灭
industriousness,n.,勤奋
qualification,n.,资格
mirth,n.,欢乐
cellar,n.,地窖
resolution,n.,决心；决议
mentally,adv.,精神上
compile,v.,编写；汇编
formidable,adj.,可怕的；令人敬畏的
recur,v.,再发生
regularity,n.,规律性
accomplishment,n.,成就
attainment,n.,达到；成就
inveterate,adj.,根深蒂固的
self-improvement,n.,自我提升
scheme,n.,计划；方案
ambitious,adj.,有野心的
pitfall,n.,陷阱；困难
modest,adj.,谦虚的；适度的
assiduously,adv.,刻苦地
self-discipline,n.,自律
frame,n.,框架
betray,v.,背叛
troop,n.,部队
unsettle,v.,使不安
taunt,v.,嘲弄
jibe,n.,嘲讽
good-humouredly,adv.,和气地
wane,v.,衰落；减弱
diminish,v.,减少
hypnotize,v.,催眠
undoing,n.,毁灭的原因
screen,n.,屏幕
notoriously,adv.,臭名昭著地
mainframe,n.,大型机
full-time,adj.,全职的
technician,n.,技术员
software,n.,软件
IBM,n.,IBM公司
DOS,n.,磁盘操作系统
Microsoft,n.,微软
user-friendly,adj.,用户友好的；易于使用的
multimedia,n.,多媒体
alternative,n.,替代选择
alternative,adj.,替代的
diagnose,v.,诊断
accountant,n.,会计师
repetitive,adj.,重复的
clerical,adj.,文书的
Internet,n.,互联网
network,n.,网络
permanent,adj.,永久的
tint,n.,色彩；色调
delicate,adj.,精致的；脆弱的
shade,n.,阴凉处；色度
observant,adj.,观察力敏锐的
greyish,adj.,浅灰色的
dispel,v.,驱散
outlandish,adj.,古怪的
acquisition,n.,获得；收购
cosmetic,n.,化妆品
fanciful,adj.,想象的；稀奇的
insoluble,adj.,不能溶解的；无法解决的
prompt,v.,促使
prompt,adj.,迅速的
exclusive,adj.,独家的
syllable,n.,音节
bewilderment,n.,困惑
freckle,n.,雀斑
evidently,adv.,明显地
weird,adj.,怪异的
concoction,n.,混合物；调制品
intoxicate,v.,使陶醉；使中毒
discreetly,adv.,谨慎地
clutch,v.,紧握
adorn,v.,装饰
evolve,v.,进化；发展
high-handed,adj.,高压的；专横的
incompetent,adj.,不称职的
over-zealously,adv.,过分热情地
safeguard,v.,保护
parliamentary,adj.,议会的
qualified,adj.,有资格的
grievance,n.,不满；怨言
Justiteombudsman,n.,司法特派员
ombudsman,n.,监察员
secretive,adj.,秘密的
correspondence,n.,通信；信件
alter,v.,改变
accusation,n.,指控
ascertain,v.,查明；确定
prejudiced,adj.,有偏见的
insect,n.,昆虫
wage,v.,发动(战争)
contaminate,v.,污染
provocation,n.,挑衅
spider,n.,蜘蛛
wasp,n.,黄蜂
moth,n.,蛾
ant,n.,蚂蚁
revulsion,n.,厌恶
horde,n.,一大群
uncanny,adj.,神秘的；不可思议的
erase,v.,擦掉
praying mantis,n.,螳螂
entranced,adj.,着迷的
beetle,n.,甲虫
sheltered,adj.,受保护的
luscious,adj.,甘美的；美味的
cluster,n.,一簇；一群
aphid,n.,蚜虫
underside,n.,下面；底部
colony,n.,群体；殖民地
scurry,v.,急匆匆地跑
swarm,n.,一大群(昆虫)
swarm,v.,蜂拥
ingenuity,n.,心灵手巧；独创性
astronomy,n.,天文学
relative,adj.,相对的
infinitely,adv.,无限地
solar,adj.,太阳的
Venus,n.,金星
Mars,n.,火星
orbit,n.,轨道
orbit,v.,绕轨道运行
astronomical,adj.,天文学的；巨大的
generate,v.,产生
particle,n.,粒子；微粒
Jupiter,n.,木星
blot,n.,污点
analyse,v.,分析
bacteria,n.,细菌
oxygen,n.,氧气
realm,n.,领域；王国
endeavour,n.,努力
endeavour,v.,努力
boundary,n.,边界
pump,v.,泵送；打气
overtake,v.,超过
backwater,n.,死水；停滞不前的地方
predecessor,n.,前任；前辈
meadow,n.,草地
crown,n.,王冠
holly,n.,冬青
wreath,n.,花环
occurrence,n.,发生；事件
proportion,n.,比例；部分
spell,n.,一段时间
stall,n.,货摊；隔间
attic,n.,阁楼
sweeping,adj.,彻底的；影响广泛的
critical,adj.,关键的；批评的
juncture,n.,关头；接合点
raft,n.,木筏
unduly,adv.,过度地
foundations,n.,地基；基础
stoutly,adv.,坚决地
submerge,v.,淹没
grapple,v.,搏斗；努力解决
alien,n.,外星人
alien,adj.,外国的
emigrate,v.,移居国外
absorb,v.,吸收
embedded,adj.,嵌入的
mortally,adv.,致命地
comprehensive,adj.,全面的
milestone,n.,里程碑
territory,n.,领土
milometer,n.,里程表
spire,n.,尖顶
retrace,v.,回溯；原路返回
stumble,v.,绊倒
horizon,n.,地平线
reservoir,n.,水库
lift,v.,举起
monstrous,adj.,巨大的；可怕的
negligence,n.,疏忽
prudent,adj.,谨慎的
composure,n.,镇静
intruder,n.,入侵者
lurk,v.,潜伏
hinder,v.,阻碍
fingerprint,n.,指纹
chaos,n.,混乱
inconceivable,adj.,不可思议的
veritable,adj.,名副其实的
magpie,n.,喜鹊
toss,v.,扔；抛
discard,v.,丢弃
constable,n.,警察
ransack,v.,洗劫；搜查
balcony,n.,阳台
fussy,adj.,挑剔的
amass,v.,积累；积聚
indiscriminate,adj.,不加选择的；任意的
clutter,n.,杂乱
clutter,v.,使杂乱
string,n.,绳子；线
requisite,adj.,必需的
mania,n.,狂热
sketch,n.,素描；草图
strong-minded,adj.,意志坚强的
relaxation,n.,放松
verify,v.,核实；证实
bearing,n.,关系；举止
like-minded,adj.,志同道合的
specimen,n.,标本；样本
constructively,adv.,建设性地
contented,adj.,满足的
boredom,n.,无聊
punctuality,n.,准时
rural,adj.,农村的
disregard,v.,忽视
intellectual,adj.,智力的
intellectual,n.,知识分子
abstruse,adj.,深奥的
coordinate,v.,协调
reproach,v.,责备
puncture,n.,刺孔
puncture,v.,刺穿
diversion,n.,绕行；消遣
trial,n.,审判；试验
fraction,n.,小部分；分数
flourish,v.,繁荣；茂盛
microscopic,adj.,微观的；极小的
adamant,adj.,坚决的；固执的
court,n.,法庭；球场
fit,n.,一阵发作
assemble,v.,集合；组装
chip,n.,芯片；薯片
specimen,n.,样本；标本
luxury,n.,奢侈；奢侈品
crack,v.,猛击；使破裂
alien,adj.,外来的；陌生的
ring,n.,环
capacity,n.,能力；容量
amass,v.,积累
ambitious,adj.,有野心的；有抱负的
amply,adv.,充足地
analyse,v.,分析
anchor,n.,锚；主持人
anchor,v.,抛锚；主持
annual,adj.,每年的
annual,n.,年刊
anonymous,adj.,匿名的
anticipate,v.,预期；预料
antique,adj.,古董的
antique,n.,古董
aphid,n.,蚜虫
apologetic,adj.,道歉的
apologize,v.,道歉
appeal,n.,呼吁；上诉；吸引力
appeal,v.,呼吁；上诉；吸引
appreciate,v.,欣赏；感激；理解
arcade,n.,拱廊；游戏厅
archaeologist,n.,考古学家
architectural,adj.,建筑的
archway,n.,拱门
arduous,adj.,艰苦的
aristocrat,n.,贵族
ascertain,v.,查明；确定
ashamed,adj.,羞愧的；惭愧的
ashtray,n.,烟灰缸
assail,v.,攻击
assemble,v.,集合；组装
assiduously,adv.,勤奋地
associate,adj.,副的
associate,n.,同事；伙伴
associate,v.,联系；交往
assorted,adj.,各种各样的
assume,v.,假设；承担
assumption,n.,假设
asterisk,n.,星号
astound,v.,使震惊
astride,prep.,跨着
astronomical,adj.,天文的；巨大的
astronomy,n.,天文学
attach,v.,附上；贴上
attainment,n.,成就；达到
attic,n.,阁楼
background,v.,作背景
backwater,n.,死水；穷乡僻壤
bacteria,n.,细菌
baggage,n.,行李
balcony,n.,阳台
bare,adj.,赤裸的；光秃秃的
bare,v.,露出
bargain,n.,便宜货；交易
bargain,v.,讨价还价
bearing,n.,举止；关系；轴承
bedraggled,adj.,湿透的；邋遢的
beetle,n.,甲虫
beetle,v.,突出；悬垂
belongings,n.,随身物品；财产
bet,n.,赌注
bet,v.,打赌；下注
betray,v.,背叛；出卖；泄露
bewilder,v.,使困惑；使糊涂
bewilderment,n.,困惑；迷茫
bitterly,adv.,痛苦地；极其
blackberry,n.,黑莓
blacken,v.,（使）变黑；诽谤
blame,n.,责备；责任
blame,v.,责备；归咎于
blank,adj.,空白的；茫然的
blank,n.,空白处；空格
blank,v.,脑子变空白；挡住
blare,n.,响而刺耳的声音
blare,v.,发出响而刺耳的声音
blot,n.,污渍；墨迹
blot,v.,用吸水纸吸干
boom,n.,繁荣；隆隆声
boom,v.,迅速发展；发出隆隆声
boot,n.,靴子；（汽车）后备箱
boot,v.,启动（电脑）；踢
boredom,n.,无聊；厌倦
boulder,n.,巨石
bounce,n.,弹跳；活力
bounce,v.,（使）弹起；反弹
boundary,n.,边界；界线
boxer,n.,拳击手
boxing,n.,拳击
burglar,n.,夜贼；窃贼
burgle,v.,入室盗窃
cable,n.,缆绳；电缆；电报
cable,v.,打电报
calendar,n.,日历；日程表
calendar,v.,把…列入日程表
cancel,v.,取消；抵消
capacity,n.,容量；能力；职位
capsize,v.,（使）翻船
capture,n.,捕获；战利品
capture,v.,捕获；占领；吸引
cargo,n.,货物
carve,v.,雕刻；切（肉）
cast,n.,演员阵容；铸件；投掷
cast,v.,投射；投掷；浇铸；选派（演员）
catastrophe,n.,大灾难；浩劫
caveman,n.,穴居人
cavern,n.,大洞穴
cavern,v.,挖空
cell,n.,细胞；单人牢房；电池
cellar,n.,地窖；酒窖
chalk,v.,用粉笔写；记录
champagne,n.,香槟
chug,n.,（引擎）轧轧声
chug,v.,（引擎）发出轧轧声缓慢行进
chunk,n.,大块；相当大的部分
city-state,n.,城邦
civilization,n.,文明
civilize,v.,使文明；教化
clamp,n.,夹子；夹具
clamp,v.,夹紧；固定
classical,adj.,古典的；经典的
classify,v.,将…分类；将…分级
cleft,adj.,裂开的
cleft,n.,裂缝
clerical,adj.,办公室文书的；神职人员的
clerical,n.,神职人员
click,n.,点击声；咔嗒声
click,v.,点击；发出咔嗒声；一见如故
cling,v.,紧紧抓住；依附；坚持
clog,n.,障碍物；木屐
clog,v.,（使）堵塞；阻碍
clue,n.,线索；提示
clue,v.,给…提供线索
clump,n.,丛；簇；沉重的脚步声
clump,v.,形成一丛；迈着沉重的步子走
cluster,n.,簇；群；串
cluster,v.,（使）聚集；（使）丛生
clutch,adj.,关键的
clutch,n.,离合器；紧抓；控制
clutch,v.,紧抓；紧握
clutter,n.,杂乱；混乱
clutter,v.,使凌乱；塞满
cockcrow,n.,鸡鸣时分；黎明
collar,n.,衣领；项圈
collar,v.,抓住；逮住
colleague,n.,同事；同僚
collide,v.,碰撞；冲突
collision,n.,碰撞；冲突
colony,n.,殖民地；（动植物的）群体
colossal,adj.,巨大的；庞大的
comedian,n.,喜剧演员
comfortable,adj.,舒适的；舒服的
comic,adj.,滑稽的；喜剧的
comic,n.,连环画；喜剧演员
commercialization,n.,商业化
commodity,n.,商品；日用品
compartment,n.,（火车）隔间；分隔间
compartment,v.,分隔
compile,v.,编写；汇编；编译
complaint,n.,抱怨；投诉；疾病
composition,n.,作文；作品；构成
comprehensive,adj.,全面的；综合的
comprehensive,n.,综合中学
conceal,v.,隐藏；隐瞒
concept,n.,概念；观念
concoction,n.,混合物；调制品；捏造
concrete,adj.,具体的；混凝土制的
concrete,n.,混凝土；具体物
concrete,v.,用混凝土覆盖
condition,n.,条件；状况；状态
condition,v.,调节；使适应；影响
conduct,n.,行为；举止；管理
conduct,v.,进行；引导；指挥；传导
confidently,adv.,自信地
confusion,n.,困惑；混乱；混淆
conscientious,adj.,认真的；勤勤恳恳的
conscious,adj.,有意识的；意识到的
consequence,n.,后果；结果；重要性
considerable,adj.,相当大的；重要的
consist,v.,由…组成；在于
console,n.,控制台；操作台
console,v.,安慰；抚慰
conspire,v.,密谋；共谋
constable,n.,警察
constructively,adv.,建设性地
consult,v.,咨询；请教；查阅
consumer,n.,消费者；顾客
contaminate,v.,污染；弄脏
contempt,n.,轻视；蔑视
contented,adj.,心满意足的
contention,n.,争论；论点
contents,n.,内容；目录；所含之物
contribution,n.,贡献；捐款
convention,n.,大会；惯例；习俗
convert,n.,皈依者
convert,v.,（使）转变；（使）转换
convince,v.,使确信；说服
convoy,n.,护送；护航队
convoy,v.,护送；护航
coordinate,adj.,同等的；并列的
coordinate,n.,坐标；同等的人或物
coordinate,v.,协调；使相配合
corner,n.,角落；街角；困境
corner,v.,把…逼入绝境；垄断
corporation,n.,公司；法人团体
correlate,n.,相关物
correlate,v.,（使）相互关联
correspondence,n.,通信；信件；一致
cosmetic,adj.,美容的；化妆的
cosmetic,n.,化妆品
costume,n.,服装；戏装
costume,v.,为…设计服装
court,n.,法庭；球场；宫廷；院子
court,v.,追求；求爱；招致
crack,adj.,一流的；顶尖的
crack,n.,裂缝；爆裂声；尝试
crack,v.,（使）破裂；破解；发出爆裂声
cramped,adj.,狭窄的；（字迹）挤在一起的
crane,n.,鹤；起重机
crane,v.,伸长（脖子）看
credulous,adj.,轻信的；易受骗的
critical,adj.,批评的；关键的；危急的
crockery,n.,陶器；瓦器
crown,n.,王冠；顶点
crown,v.,为…加冕；使圆满
crude,adj.,粗糙的；天然的；粗鲁的
crude,n.,原油
cruise,n.,乘船游览；巡航
cruise,v.,乘船游览；巡航
cruiser,n.,巡洋舰；巡航艇
current,adj.,当前的；通用的；流行的
current,n.,水流；气流；电流；趋势
curtain,n.,窗帘；幕
curtain,v.,用帘子遮蔽
dagger,n.,匕首
dangle,v.,（使）悬垂；（使）摇晃
dashboard,n.,（汽车）仪表盘
dawdle,v.,磨蹭；游手好闲
dealer,n.,经销商；商人
dear,adj.,亲爱的；昂贵的
deception,n.,欺骗；骗局
deck,n.,甲板；（公共汽车）层面
deck,v.,装饰；打扮
declare,v.,宣布；声明；申报
dedicate,v.,致力于；奉献；题献
dedicated,adj.,专注的；专用的
deduce,v.,推断；演绎
delay,n.,延迟；耽搁
delay,v.,（使）延迟；（使）耽搁
deliberately,adv.,故意地；从容地
delicacy,n.,美食；佳肴；精致
delicate,adj.,精致的；脆弱的；微妙的
delusion,n.,错觉；妄想
democratic,adj.,民主的
deny,v.,否认；拒绝
depict,v.,描绘；描述
descend,v.,下降；下来；是…的后裔
desert,adj.,沙漠的；荒凉的
desert,n.,沙漠；荒漠
desert,v.,抛弃；遗弃；擅离职守
despise,v.,鄙视；蔑视
destination,n.,目的地；终点
destroy,v.,破坏；摧毁；消灭
devise,v.,设计；想出；发明
devour,v.,狼吞虎咽地吃；吞噬
diagnose,v.,诊断
dignity,n.,尊严；庄重
dilapidated,adj.,破旧的；荒废的
dim,adj.,暗淡的；模糊的
dim,v.,（使）变暗淡；（使）变模糊
diminish,v.,（使）减少；（使）减弱
dinghy,n.,小艇；小船
direct,adj.,直接的；直率的
direct,adv.,直接地
direct,v.,指导；导演；指示方向
disadvantage,n.,不利条件；缺点
disappearance,n.,消失；失踪
discard,n.,被抛弃的东西
discard,v.,抛弃；丢弃
discreetly,adv.,谨慎地
disembark,v.,（使）上岸；（使）下船
disillusion,n.,幻灭；醒悟
disillusion,v.,使醒悟；使不再抱幻想
dislocate,v.,使脱臼；使混乱
disregard,n.,忽视；不理会
disregard,v.,忽视；不理会
distasteful,adj.,令人反感的；讨厌的
distinguished,adj.,卓越的；著名的
disturb,v.,打扰；扰乱；使不安
disused,adj.,废弃的；不用的
dive,n.,跳水；潜水；俯冲
dive,v.,跳水；潜水；俯冲
diversion,n.,转移注意力的事；娱乐；绕行路
dome,n.,圆屋顶
dome,v.,（使）成圆顶状
dot,n.,点；圆点
dot,v.,在…上打点；布满
downfall,n.,垮台；衰败；大雨
dozen,n.,一打；十二个
drainage,n.,排水系统；污水
dramatic,adj.,戏剧性的；引人注目的；急剧的
drawer,n.,抽屉
dread,n.,恐惧；畏惧
dread,v.,恐惧；担忧
dreadful,adj.,可怕的；糟糕的
drill,n.,钻头；训练；演习
drill,v.,钻孔；训练
dubious,adj.,可疑的；不确定的
dump,n.,垃圾场；脏乱的地方
dump,v.,倾倒；抛弃；甩卖
dustman,n.,清洁工
duty,n.,责任；义务；税
dweller,n.,居民；居住者
dye,n.,染料
dye,v.,染；把…染色
ease,n.,舒适；安逸；容易
ease,v.,减轻；缓和
eccentric,adj.,古怪的
eccentric,n.,古怪的人
eccentricity,n.,古怪；怪癖
editor,n.,编辑
eerie,adj.,怪异的；可怕的
effective,adj.,有效的
effortlessly,adv.,毫不费力地
elaborate,adj.,精心制作的；详尽的
elaborate,v.,详细阐述
electricity,n.,电；电力
electronic,adj.,电子的
elegant,adj.,优雅的；雅致的
element,n.,元素；要素；成分
embedded,adj.,嵌入式的
emerge,v.,出现；浮现
emigrate,v.,移居国外
eminent,adj.,杰出的；著名的
emit,v.,发出；散发
emotionally,adv.,情绪上
enclosure,n.,附件；围场
endeavour,n.,努力；尝试
endeavour,v.,努力；尝试
engrave,v.,雕刻
enlightened,adj.,开明的
entranced,adj.,着迷的
envious,adj.,羡慕的；嫉妒的
equal,adj.,相等的；平等的
equal,n.,同等的人
equal,v.,等于；比得上
era,n.,时代；纪元
erase,v.,擦掉；清除
escapist,adj.,逃避现实的
escapist,n.,逃避现实者
estimate,n.,估计；估价
estimate,v.,估计；估价
evidence,n.,证据；迹象
evidence,v.,证明
evidently,adv.,明显地
evolve,v.,（使）进化；（使）发展
exceptionally,adv.,例外地；非常
exclusive,adj.,独有的；排外的；高档的
exclusive,n.,独家新闻
exempt,adj.,被免除的
exempt,v.,免除
exert,v.,运用；施加
exhaust,n.,废气；排气管
exhaust,v.,耗尽；使筋疲力尽
exhibit,n.,展品；证物
exhibit,v.,展览；展示
exhilarating,adj.,令人振奋的
exotic,adj.,异国情调的；奇异的
explore,v.,探索；勘探
express,adj.,明确的；快速的
express,n.,快车；快递
express,v.,表达；表示
extol,v.,颂扬；赞美
extravagant,adj.,奢侈的；浪费的
extreme,adj.,极度的；极端的
extreme,n.,极端
faint,adj.,微弱的；模糊的；虚弱的
faint,n.,昏厥
faint,v.,昏倒
faintly,adv.,微弱地；模糊地
faith,n.,信任；信仰
falter,v.,犹豫；蹒跚；（声音）颤抖
fame,n.,名声；名望
fanciful,adj.,想象的；稀奇的
fancy,adj.,花哨的；昂贵的
fancy,n.,想象力；爱好
fancy,v.,想象；想要；喜欢
fantastic,adj.,极好的；了不起的；奇特的
fascinate,v.,深深吸引；迷住
fascination,n.,魅力；着迷
fat,adj.,胖的；肥的；油腻的
fat,n.,脂肪；肥肉
favour,n.,偏爱；善意的行为
favour,v.,偏爱；赞成
fax,v.,发传真
ferry,n.,渡船
ferry,v.,（乘渡船）渡运
fertilizer,n.,肥料
fete,n.,游园会；义卖会
fete,v.,宴请；款待
fiancé,n.,未婚夫
fickleness,n.,易变；无常
fiction,n.,小说；虚构的事
find,v.,找到；发现；认为
fingerprint,n.,指纹
fingerprint,v.,采指纹
fire,n.,火；火灾；热情
fire,v.,开火；解雇；点燃
fireplace,n.,壁炉
fissure,n.,裂缝
fit,n.,合身；（疾病）发作
flash,n.,闪光；瞬间
flash,v.,闪光；掠过
flaw,n.,瑕疵；缺陷
flaw,v.,使有缺陷
flee,v.,逃跑；逃避
flicker,n.,闪烁；摇曳
flicker,v.,闪烁；摇曳
float,n.,漂浮物；彩车；浮点数
float,v.,漂浮；浮动
flood,n.,洪水；大量
flood,v.,淹没；涌入
flourish,n.,繁荣；挥舞
flourish,v.,繁荣；茂盛；挥舞
forbidding,adj.,令人生畏的；险恶的
foresight,n.,远见
foretell,v.,预言
formidable,adj.,可怕的；令人敬畏的；难以对付的
fraction,n.,小部分；分数
fragment,n.,碎片；片段
fragment,v.,（使）成碎片
frame,n.,框架；结构；眼镜框
frame,v.,给…镶框；陷害
freckle,n.,雀斑
fresco,n.,壁画
fresh,adj.,新鲜的；新的；清新的
fry,v.,煎；炸；炒
full-length,adj.,全长的；全身的
full-time,adj.,全职的
fumble,v.,笨拙地摸索；漏接（球）
funeral,n.,葬礼
fuse,n.,保险丝；导火线
fuse,v.,（使）熔合；（使）熔化
fussy,adj.,爱挑剔的；大惊小怪的
gaily,adv.,快乐地；华丽地
gallery,n.,画廊；美术馆
gangster,n.,歹徒；匪徒
gaoler,n.,监狱看守
gear,n.,齿轮；排挡；装备
gear,v.,使适应
gel,n.,凝胶
generate,v.,产生；造成
genuinely,adv.,真诚地；真正地
gesticulate,v.,做手势
gleam,v.,闪烁；发微光
glint,v.,闪光
glisten,v.,闪亮
glow,n.,光亮；喜悦
glow,v.,发光；发热；（脸）泛红
goddess,n.,女神
good-humouredly,adv.,和气地
graceful,adj.,优雅的
grant,n.,拨款；补助金
grant,v.,授予；同意
grapple,v.,努力解决；搏斗
grease,n.,油脂
grease,v.,涂油脂
greedily,adv.,贪婪地
greyish,adj.,浅灰色的
grievance,n.,不满；委屈
grind,n.,苦差事；磨
grind,v.,磨碎；碾
grudge,n.,怨恨
grudge,v.,吝惜；不愿给
guestroom,n.,客房
halt,n.,停止
halt,v.,（使）停止
hammer,n.,锤子
hammer,v.,锤击；反复强调
handyman,n.,杂活工
hardened,adj.,变硬的； hardened
haul,v.,拖；拉
hawser,n.,粗缆绳
hay,n.,干草
headlight,n.,（汽车）前灯
heroine,n.,女英雄；女主角
high-handed,adj.,专横的
high-rise,n.,高楼大厦
hinder,v.,阻碍；妨碍
hip,n.,臀部
hire,n.,租用；雇用
hire,v.,租用；雇用
historian,n.,历史学家
hoax,n.,骗局；恶作剧
hobble,v.,跛行
holly,n.,冬青
horde,n.,一大群
horizon,n.,地平线；眼界
horror,n.,恐惧；恐怖
hospitable,adj.,好客的
hostile,adj.,敌对的
human being,n.,人
