Miss,n.,小姐
hunt,n.,狩猎；搜寻
hunt,v.,打猎；搜寻
hypnotize,v.,催眠；使着迷
iceberg,n.,冰山
identify,v.,识别；确认
identity,n.,身份；特性
idyllic,adj.,田园诗般的；宁静的
ignorance,n.,无知
illogical,adj.,不合逻辑的
illusion,n.,幻觉；错觉
immaculate,adj.,洁净的；完美的
immensity,n.,巨大；广大
immortal,adj.,不朽的
immortal,n.,不朽的人物；神
impact,n.,影响；冲击
impact,v.,影响；冲击
impatient,adj.,不耐烦的
impressive,adj.,令人印象深刻的
imprison,v.,监禁
improbable,adj.,不大可能的
impulse,n.,冲动
inaccessible,adj.,难以到达的
incessantly,adv.,不停地
incompetent,adj.,无能力的；不胜任的
inconceivable,adj.,不可思议的
incredible,adj.,难以置信的；极好的
independence,n.,独立
indiscriminate,adj.,不加选择的；任意的
indulge,v.,沉溺；纵容
industriousness,n.,勤奋
inevitably,adv.,不可避免地
infinitely,adv.,无限地；非常
inflatable,adj.,可充气的
influence,n.,影响力；有影响的人
ingenuity,n.,巧思；独创性
ingredient,adj.,组成的
ingredient,n.,（食品）配料；成分；要素
innocence,n.,清白；天真
inscribe,v.,题写；刻上
insect,n.,虫子
insidious,adj.,阴险的；潜伏的
insignificant,adj.,微不足道的；不重要的
insistent,adj.,坚持的；持续的
insoluble,adj.,无法解决的；不溶解的
inspection,n.,检查；视察
insure,v.,给…投保；确保
insurmountable,adj.,难以克服的
intellectual,n.,知识分子
intensely,adv.,强烈地；极度地
interference,n.,干涉；干扰
internet,n.,互联网；网络
intimidate,v.,恐吓；威胁；吓唬
intoxicate,v.,（使）喝醉；（使）陶醉
intruder,n.,入侵者；闯入者
invariably,adv.,总是；不变地
inveterate,adj.,根深蒂固的；积习难改的
invisible,adj.,看不见的；无形的
ironically,adv.,讽刺地
irritation,n.,恼怒；烦人的事；刺激
item,adj.,又,同上
item,n.,一项；一件；条目
ivory,adj.,象牙制的；乳白色的
ivory,n.,象牙；乳白色
jewellery,n.,珠宝（总称）
jibe,n.,嘲讽
jibe,v.,嘲笑；与…一致
jigsaw,n.,拼图；线锯
jigsaw,v.,用线锯锯
journalist,n.,记者
keen,n.,挽歌；恸哭
kidnapper,n.,绑匪
labourer,n.,工人；劳动者
labyrinth,n.,迷宫
landscape,n.,风景；风景画
landscape,v.,做园林美化
largely,adv.,主要地；很大程度上
lavishly,adv.,慷慨地；浪费地
law,n.,法律；定律
law,v.,起诉
lawn mower,n.,割草机
learner,n.,学习者；初学者
legendary,adj.,传奇的
legendary,n.,传奇人物传
leisure,adj.,空闲的；休闲的
leisure,n.,休闲；闲暇
length,n.,长度；时长
lifeboat,n.,救生艇
lift,n.,电梯（英）；搭便车；举起
lift,v.,举起；抬起；解除；（雾）消散
like-minded,adj.,志同道合的
limestone,n.,石灰岩
liner,n.,班轮；衬垫
lines,n.,台词；线条（复数）
listeria,n.,李斯特菌
litter,n.,垃圾；一窝幼崽
litter,v.,乱扔垃圾；产仔
lobster,n.,龙虾
locate,v.,找出…的位置；位于
lodge,n.,小屋；旅馆
lodge,v.,住宿；提出（投诉、抗议）
log book,n.,日志
lookout,n.,瞭望；瞭望哨
lull,n.,暂停；间歇
lull,v.,使平静；使昏昏欲睡
lure,n.,诱惑；诱饵
lure,v.,引诱；诱惑
lurk,n.,潜伏
lurk,v.,潜伏；潜藏
luscious,adj.,甘美的；性感的
luxury,adj.,奢侈的
luxury,n.,奢侈；奢侈品
magic,adj.,有魔力的；神奇的
magic,n.,魔法；魔术；魅力
magnetize,v.,使磁化；吸引
magpie,adj.,有收集癖的
magpie,n.,喜鹊
maidservant,n.,女仆
mainframe,n.,主机；大型机
mammoth,adj.,巨大的；庞大的
mammoth,n.,猛犸象
mania,n.,狂热
manual,adj.,手工的；体力的
manual,n.,手册；指南
manufacturer,n.,制造商
marble,n.,大理石；弹珠
marquis,n.,侯爵
masterpiece,n.,杰作；代表作
maximum,adj.,最大的；最高的
maximum,n.,最大值；最大限度
meadow,n.,草地；牧场
medical,n.,体检
memory,n.,记忆；内存；回忆
mentally,adv.,精神上；心理上
mere,adj.,仅仅的；只不过的
mere,n.,小湖
mete out,v.,给予（惩罚、奖励）
metre,n.,米；公尺；韵律
microscopic,adj.,微观的；极小的
microwave,n.,微波
mighty,adj.,强大的；巨大的
mighty,adv.,非常
mighty,n.,强有力的人
milestone,n.,里程碑
milometer,n.,里程计
miniature,adj.,微型的；小型的
miniature,n.,微缩模型；微型画
miniature,v.,使成微型
ministry,n.,（政府的）部
mirth,n.,欢乐；欢笑
misery,n.,痛苦；苦难
miss,n.,小姐；女士
miss,v.,错过；想念；未击中
mistaken,adj.,错误的
mobile,adj.,可移动的；移动的
mobile,n.,手机；风铃
modest,adj.,谦虚的；适度的；朴素的
monastery,n.,修道院
monk,n.,僧侣；和尚
monotonous,adj.,单调的；乏味的
monstrous,adj.,巨大的；骇人听闻的
moonlight,adj.,月光的
moonlight,n.,月光
moonlight,v.,兼职；打第二份工
moor,n.,沼泽；荒野
moor,v.,（使船）停泊
mortally,adv.,致命地
moth,n.,蛾
motionless,adj.,静止的；不动的
motorway,n.,高速公路
muffle,n.,消音器；低沉的声音
muffle,v.,裹住；压抑（声音）
multimedia,adj.,多媒体的
multimedia,n.,多媒体
mumble,n.,喃喃自语
mumble,v.,喃喃地说；含糊地说
muster,n.,集合
muster,v.,召集；鼓起（勇气）
musty,adj.,发霉的；陈腐的
mutilate,v.,使残缺不全；毁坏
mysterious,adj.,神秘的；难以理解的
nag,n.,爱唠叨的人；老马
nag,v.,唠叨
naive,adj.,天真的；幼稚的
narrowly,adv.,勉强地；险些
nature,n.,自然；本性；种类
naval,adj.,海军的
necklace,n.,项链
negligence,n.,疏忽；过失
nephew,n.,侄子；外甥
network,n.,网络；关系网
newlyweds,n.,新婚夫妇
nomad,adj.,游牧的
nomad,n.,游牧民
nostril,n.,鼻孔
notoriously,adv.,臭名昭著地
novice,n.,新手；初学者
nursery,n.,托儿所；苗圃
oblige,v.,迫使；帮忙
obscure,adj.,模糊的；晦涩难懂的；不出名的
obscure,n.,模糊的东西
obscure,v.,使模糊；掩盖
obscurity,n.,默默无闻；晦涩；昏暗
observant,adj.,善于观察的；遵守规则的
obstacle,n.,障碍；绊脚石
obstinately,adv.,固执地
occurrence,n.,发生；事件
octopus,n.,章鱼
odd,adj.,奇怪的；奇数的；临时的
odd,n.,奇怪的人或事
oddly,adv.,奇怪地
offender,n.,罪犯；得罪人的人
officious,adj.,爱管闲事的
ombudsman,n.,申诉专员
ominously,adv.,不祥地
opportunity,n.,机会；时机
orbit,n.,轨道
orbit,v.,绕轨道运行
orderly,adj.,有秩序的；整齐的
orderly,adv.,有秩序地
orderly,n.,勤务兵；护工
organically-grown,adj.,有机种植的
originally,adv.,最初；原来
outlandish,adj.,古怪的；异国风情的
outlet,n.,出口；专卖店；电源插座
outrageous,adj.,骇人的；蛮横的；价格离谱的
oven,n.,烤箱
over-zealously,adv.,过分热情地
overalls,n.,工装裤
overbalance,n.,不平衡
overbalance,v.,（使）失去平衡
overland,adj.,陆上的
overland,adv.,经由陆路
overland,v.,经陆路旅行
overnight,adj.,通宵的；一夜之间的
overnight,adv.,一整夜；一夜之间
overnight,n.,一夜的逗留
overnight,v.,过夜
overpopulated,adj.,人口过多的
overtake,v.,超过；赶上；（坏事）突然降临
overwhelm,v.,淹没；压倒；使不知所措
oxygen,n.,氧气
pace,n.,步速；节奏
pace,v.,踱步
palace,n.,宫殿
panic,adj.,恐慌的
panic,n.,恐慌
panic,v.,（使）恐慌
paradise,n.,天堂；乐园
paratrooper,n.,伞兵
parliamentary,adj.,议会的
parquet,n.,镶木地板
parquet,v.,铺镶木地板
part,adj.,部分的
part,adv.,部分地
part,n.,部分；零件；角色
part,v.,（使）分开；分离
particle,n.,颗粒；微粒
partner,v.,合作；成为搭档
pass,v.,通过；传递；经过
passer-by,n.,路人；过客
pastoral,adj.,田园的；乡郊的
pastoral,n.,田园诗；田园作品
pasture,n.,牧场；草地
pasture,v.,放牧
pavement,n.,人行道
peculiar,adj.,古怪的；独特的
peer,n.,同辈；同龄人
peer,v.,仔细看；凝视
perch,n.,（鸟的）栖木；高处
perch,v.,（鸟）栖息；坐落在
perfume,n.,香水；香味
perfume,v.,使充满香气；洒香水
permanent,adj.,永久的；固定的
permanent,n.,烫发
permission,n.,许可；准许
perpetual,adj.,永久的；不断的
perturb,v.,使不安；扰乱
pester,v.,纠缠；烦扰
pesticide,n.,杀虫剂；农药
petrify,v.,石化；吓呆
petrol,n.,汽油
phase,n.,阶段；时期
phase,v.,分阶段进行
philosopher,n.,哲学家
piece,n.,一块；一件；一首；一篇
piece,v.,拼合；凑合
pioneer,n.,先驱；先锋
pit,n.,坑；凹处
pit,v.,使…竞争；使…有坑
pitfall,n.,陷阱；隐患
plank,n.,木板；（政党）政纲要点
plank,v.,铺板；猛地放下
plaster,n.,灰泥；石膏；创可贴
plaster,v.,涂抹；粘贴
plead,v.,恳求；辩护
pleading,adj.,恳求的
pleading,n.,恳求；申辩
pleading,v.,恳求；辩护（进行时）
plot,n.,情节；阴谋；小块土地
plot,v.,密谋；策划；标绘
plunge,n.,投入；跳水；暴跌
plunge,v.,投入；跳入；暴跌
pneumatic,adj.,气动的；充气的
pneumatic,n.,充气轮胎
pocket money,n.,零用钱
poison,adj.,有毒的
poison,n.,毒药
poison,v.,毒害；下毒；污染
pollute,v.,污染
positively,adv.,肯定地；积极地
pot-holer,n.,洞穴探险者
pot-holing,n.,洞穴探险
pounce,n.,猛扑
pounce,v.,猛扑
poverty,n.,贫穷；贫困
praying mantis,n.,螳螂
precariously,adv.,危险地；不稳地
predecessor,n.,前任；前身
prehistoric,adj.,史前的
prejudiced,adj.,有偏见的
prelude,n.,序幕；前奏
prelude,v.,作为…的序幕
premises,n.,经营场所；楼宇
premium,adj.,优质的；高价的
premium,n.,额外费用；保险费；奖金
preside,v.,主持
president,n.,总统；主席；校长
presume,v.,推测；假定；冒昧
pretentious,adj.,炫耀的；自命不凡的
pride,n.,自豪；骄傲；自尊
priest,n.,牧师；神父
primitive,adj.,原始的；简陋的
prince,n.,王子
print,n.,印刷品；字体；印记
prise,n.,杠杆
prise,v.,撬开
privacy,n.,隐私
privilege,n.,特权；荣幸
prize,n.,奖；奖品
prize,v.,珍视；重视
prizefighter,n.,职业拳击手
proceed,v.,继续进行；着手
procession,n.,队伍；行列
procession,v.,列队行进
profound,adj.,深刻的；深远的
promontory,n.,岬
prompt,adj.,迅速的；及时的
prompt,adv.,准时地
prompt,n.,提示
prompt,v.,促使；提示
promptly,adv.,迅速地；立即
proportion,n.,比例；部分；均衡
proportion,v.,使成比例
prosperous,adj.,繁荣的；兴旺的
protection,n.,保护
provocation,n.,挑衅
prudent,adj.,谨慎的
publication,n.,出版物；发表
publish,v.,出版；发表；公布
puma,n.,美洲狮
pump,n.,泵；抽水机
pump,v.,（用泵）抽吸；打气
punctual,adj.,准时的；守时的
punctuality,n.,准时；守时
punctually,adv.,准时地
puncture,n.,（轮胎的）小孔；刺破
puncture,v.,（被）刺穿；（被）戳破
purchase,n.,购买；购买的物品
purchase,v.,购买
qualification,n.,资格；资历
qualified,adj.,合格的；有资格的
qualified,v.,使具备资格（过去式）
quicken,v.,加快
quicken,v.,加快；鼓舞
quintuplet,n.,五胞胎之一
radically,adv.,根本上；彻底地
raft,n.,木筏；橡皮艇
raft,v.,乘筏
raft,v.,用筏子运送
rag,n.,破布
rag,v.,戏弄；嘲笑
raid,n.,突袭；搜查
raid,v.,突袭；搜查
raise,n.,加薪；提高
rambler,n.,漫步者；攀缘植物
rambling,adj.,漫步的；杂乱无章的
rambling,v.,漫步（进行时）
ransack,v.,洗劫；遍寻
ransom,n.,赎金
ransom,v.,赎回
rapture,n.,狂喜
rapture,v.,使狂喜
rarity,n.,稀有；珍品
rashly,adv.,轻率地；鲁莽地
rattle,n.,嘎嘎声；拨浪鼓
rattle,v.,发出嘎嘎声；使紧张
rattle,v.,使嘎嘎作响；使紧张
realm,n.,领域；范围；王国
rebound,n.,反弹；回弹
recluse,adj.,隐居的
recluse,n.,隐士
reconstruct,v.,重建；重现
recover,n.,恢复
recover,v.,恢复；康复；重新获得
recovery,n.,恢复；痊愈；复苏
recur,v.,重现；再发生
refinement,n.,改进；优雅；提炼
reflect,v.,反射；反映；反思
reflect,v.,反射；反省
reflect,v.,反映；反射
regiment,n.,（军队的）团；大批
regiment,v.,严密编组；严格管制
regularity,n.,规律性；规则
relative,adj.,相对的；相关的
relative,adj.,相对的；有关系的
relative,n.,亲戚；相关物
relaxation,n.,放松；休息；消遣
relieve,v.,减轻；缓解；解除
remains,n.,遗骸；遗迹；剩余物
remarkable,adj.,非凡的；显著的；引人注目的
taste,n.,味道；品味；尝试
remote,adj.,遥远的；偏僻的
renew,v.,更新；续期
renew,v.,更新；续借；恢复
repel,v.,击退；使反感
repetitive,adj.,重复的；单调的
reprimand,n.,训斥；谴责
reprimand,v.,训斥；谴责
reproach,n.,责备；指责
reproach,v.,责备；指责
repulsive,adj.,令人厌恶的；令人反感的
requisite,adj.,必需的；必备的
requisite,n.,必需品；必要条件
resemblance,n.,相似；相像之处
reservoir,n.,水库；蓄水池
resolution,n.,决议；决心；分辨率
resourceful,adj.,足智多谋的；机智的
respectable,adj.,体面的；值得尊敬的；相当大的
rest,v.,休息；搁置；依赖
restrict,v.,限制；约束
retrace,v.,回溯；原路返回
reunite,v.,重聚；团聚
reveal,v.,揭露；透露；显示
revulsion,n.,强烈反感；厌恶
rhythm,n.,节奏；韵律
rickety,adj.,摇摇欲坠的；不稳固的
rim,n.,边缘；（眼镜）框；轮圈
rim,v.,形成…的边缘
ring,n.,戒指；环；铃声；拳击台
ring,v.,（铃）响；打电话；包围
rip,n.,裂口；裂缝
rip,v.,撕；扯；裂开
role,n.,角色；作用
roll,n.,一卷；面包卷；名单
roll,v.,滚动；卷起
rough,adj.,粗糙的；大概的；粗暴的
rough,adv.,粗暴地
rough,n.,草稿；艰苦
rough,v.,草拟；粗暴对待
routine,adj.,常规的；例行的
routine,n.,常规；例行公事
rubble,n.,碎石；瓦砾
rudder,n.,舵
ruin,n.,毁灭；废墟
ruin,v.,毁坏；破坏
run,n.,跑步；一段路程
rural,adj.,农村的；乡村的
rust,n.,锈
rust,v.,（使）生锈
sacred,adj.,神圣的
sacrifice,n.,牺牲；祭品
sacrifice,v.,牺牲；献出
safeguard,n.,保障措施
safeguard,v.,保护；保障
safekeeping,n.,妥善保管
safekeeping,v.,妥善保管
salmonella,n.,沙门氏菌
salvage,n.,打捞；抢救
salvage,v.,抢救；打捞
sample,adj.,样品的
sample,n.,样品；样本
sample,v.,品尝；体验；抽样
sarcastically,adv.,讽刺地；挖苦地
sardine,n.,沙丁鱼
sardine,v.,使拥挤
scanty,adj.,不足的；稀少的；（衣着）暴露的
scheme,n.,计划；方案；阴谋
scheme,v.,密谋；策划
science,n.,科学；理科
scoop,n.,勺子；一勺的量；独家新闻
scoop,v.,舀；挖
scorn,n.,轻蔑；鄙视
scorn,v.,轻蔑；鄙视
scour,v.,擦洗；冲刷；四处搜索
scramble,n.,攀登；争夺
scramble,v.,攀爬；争抢；炒（蛋）
scream,n.,尖叫声
scream,v.,尖叫
screen,n.,屏幕；屏风；纱窗
screen,v.,筛选；放映；掩蔽
screw,n.,螺丝
screw,v.,拧紧；用螺丝固定
scrub,n.,灌木丛；擦洗
scrub,v.,用力擦洗；取消
sculpture,n.,雕塑；雕刻
sculpture,v.,雕刻；塑造
scurry,v.,急匆匆地跑
seasick,adj.,晕船的
secret,n.,秘密；秘诀
secretive,adj.,神神秘秘的；守口如瓶的
seemingly,adv.,表面上；似乎
self-discipline,n.,自律
self-respecting,adj.,有自尊的
sentimentally,adv.,感情上；多愁善感地
series,n.,系列；连续；一连串
shade,n.,阴凉处；色度；遮光物
shade,v.,遮蔽；使阴暗；画阴影
shallow,adj.,浅的；肤浅的
shallow,n.,浅滩
shallow,v.,（使）变浅
shawl,n.,披肩；围巾
shawl,v.,用披肩包裹
shed,n.,小屋；棚
shed,v.,脱落；流出；摆脱
sheer,adj.,完全的；纯粹的；陡峭的；薄的
sheer,adv.,陡峭地；完全地
sheer,n.,透明薄织物
sheer,v.,偏航；急转
sheet,n.,床单；一张（纸）；薄片
sheltered,adj.,受保护的；遮蔽的
sheltered,v.,庇护（过去式）
shiver,n.,颤抖；哆嗦
shiver,v.,颤抖；哆嗦
shock,adj.,浓密的
shock,v.,使震惊；使休克
shower,v.,淋浴；下阵雨；大量给予
shrewd,adj.,精明的；敏锐的
shrewd,n.,精明的人
silly,adj.,愚蠢的；傻的
silly,n.,傻瓜
silverware,n.,银器
sip,n.,一小口
sip,v.,小口喝；啜饮
sire,n.,（动物的）父；陛下
sire,v.,成为…的父亲
site,n.,地点；位置；网站
site,v.,使坐落于；设置
situation,n.,情况；形势；位置
skeleton,n.,骨骼；骨架；框架
sketch,n.,素描；草图；梗概
sketch,v.,画素描；概述
skier,n.,滑雪者
slam,n.,砰然声；猛击
slam,v.,砰地关上；猛烈抨击
sleeper,n.,卧铺；卧铺车厢
slide,n.,滑动；幻灯片；滑梯
slide,v.,滑动；下滑；悄悄放置
slight,adj.,轻微的；微小的
slight,n.,轻视；怠慢
slight,v.,轻视；怠慢
smash-and-grab,adj.,砸窗抢劫的
smuggler,n.,走私者
snail,n.,蜗牛
snap,adj.,突然的
snap,n.,咔嚓声；快照
snap,v.,（使）啪地断裂；拍照；厉声说
snatch,n.,抢夺；片段
snatch,v.,抢走；夺去
snob,n.,势利的人
snore,n.,鼾声
snore,v.,打鼾
soar,v.,猛增；高飞
software,n.,软件
solar,adj.,太阳的；太阳能的
solar,n.,日光浴室
solely,adv.,仅仅；唯一地
solitude,n.,孤独；独处
somehow,adv.,不知何故；以某种方式
spacious,adj.,宽敞的
span,n.,跨度；范围；一段时间
span,v.,跨越；持续
spear gun,phr.,鱼枪
specimen,n.,样本；标本
spell,n.,一段时间；咒语
sphere,n.,球体；范围；领域
spire,n.,（教堂的）尖顶
spiritual,adj.,精神的；心灵的
spokeswoman,n.,女发言人
spot,adj.,现场的；现货的
spot,adv.,恰好；准确地
spot,n.,斑点；地点；污渍
spot,v.,发现；认出；弄脏
squint,n.,斜视
squint,v.,斜视；眯着眼看
squirrel,n.,松鼠
squirrel,v.,贮藏
stack,n.,一堆；烟囱；（计算机）堆栈
stack,v.,堆放；堆积
staff,adj.,职员的
staff,n.,员工；全体职员；杖
staff,v.,为…配备职员
stage,n.,舞台；阶段；时期
stage,v.,上演；举办；策划
stagger,adj.,交错的
stagger,n.,蹒跚
stagger,v.,蹒跚；使震惊；使交错
staggering,adj.,惊人的；令人难以相信的
stalactite,n.,钟乳石
stalagmite,n.,石笋
stall,n.,货摊；隔间；（发动机）熄火
stall,v.,（使）熄火；拖延
starve,v.,挨饿；饿死
statistics,n.,统计数据；统计学
status,n.,地位；身份；状态
steadily,adv.,稳定地；持续地
steamship,n.,轮船；汽船
steer,v.,驾驶；引导；掌舵
stick,n.,棍；棒；手杖
stick,v.,粘贴；刺；坚持；卡住
sticky,adj.,粘的；棘手的
stomach,n.,胃；肚子；腹部
stomach,v.,忍受；吃得下
storeroom,n.,储藏室
storey,n.,楼层
stoutly,adv.,坚决地；结实地
straggle,v.,掉队；蔓延
stray,adj.,走失的；零星的
stray,n.,走失的宠物
stray,v.,走失；偏离
stretch,n.,伸展；一片（区域）；一段时间
stretch,v.,伸展；拉长；延伸
string,n.,绳子；线；一串；琴弦
stroll,n.,散步；闲逛
stroll,v.,散步；闲逛
strong-minded,adj.,意志坚强的
stuffy,adj.,闷热的；不通风的；古板的
stumble,n.,绊倒；失足
stumble,v.,绊倒；蹒跚；偶然发现
submarine,adj.,海底的；潜艇的
submarine,n.,潜水艇；潜艇
submerge,v.,（使）淹没；（使）潜入水中
subtle,adj.,微妙的；巧妙的；敏锐的
suburb,n.,郊区
sunken,adj.,凹陷的；下沉的
superior,adj.,上级的；优越的；更好的
superior,n.,上级；长官
surgeon,n.,外科医生
suspect,adj.,可疑的
suspect,n.,嫌疑人
suspect,v.,怀疑；猜想
suspend,v.,暂停；悬挂；停职；延缓
suspension,n.,暂停；停职；悬挂
swarm,n.,一大群（昆虫、人等）
swarm,v.,蜂拥；挤满
sway,n.,摇摆；影响；支配
sway,v.,（使）摇摆；影响；说服
sweeping,adj.,影响广泛的；彻底的
sweeping,n.,扫除；垃圾
swerve,v.,突然转向；偏离
syllable,n.,音节
tanker,n.,油轮；油罐车
taste,n.,味道；品味；审美
taste,v.,品尝；有…的味道
taunt,n.,嘲笑；奚落
taunt,v.,嘲笑；奚落
technically,adv.,技术上；严格来说
technician,n.,技术员；技师
technology,n.,技术；科技
temporary,adj.,临时的；暂时的
temporary,n.,临时工
tempt,v.,诱惑；吸引
territory,n.,领土；领域；地盘
theft,n.,盗窃；偷窃
thrifty,adj.,节俭的
thrust,n.,推力；要点；猛推
thrust,v.,猛推；刺；插入
tie,n.,领带；关系；平局
tie,v.,系；捆；打结；打成平局
tint,n.,色彩；色调；染发剂
tint,v.,给…染色；给…着色
tolerant,adj.,宽容的；容忍的
torpedo,n.,鱼雷
torrent,n.,激流；洪流
toss,n.,投掷；抛
toss,v.,扔；抛；（使）摇荡
tragic,adj.,悲剧的；悲惨的
trail,n.,小径；踪迹；痕迹
trail,v.,追踪；拖；（植物）蔓生
tramp,n.,流浪汉；沉重的脚步声
tramp,v.,徒步跋涉；踩踏
treat,v.,对待；治疗；款待
tremble,v.,颤抖；摇晃
trial,adj.,试验的；审讯的
trial,n.,试验；审判；考验
triumph,n.,胜利；巨大成就
triumph,v.,获胜；取得成功
troop,n.,部队；一群
troop,v.,成群结队地走
trumpet,n.,小号；喇叭
trumpet,v.,吹嘘；大声宣告
tuck,v.,塞进；卷起
turn,n.,转弯；轮流；机会；变化
turn,v.,转动；转向；变成
unduly,adv.,过度地；不当地
unforeseen,adj.,未预见到的
unique,adj.,独特的；独一无二的
universal,adj.,普遍的；通用的；全世界的
unpack,v.,打开（行李）；解包
unrealistic,adj.,不切实际的
unrelenting,adj.,不屈不挠的；持续的
unscrew,v.,拧开
unsettle,v.,使不安
unshakable,adj.,不可动摇的
unsympathetic,adj.,无同情心的；冷漠的
untold,adj.,数不清的；未说过的
urban,adj.,城市的；都市的
user-friendly,adj.,用户友好的；易于使用的
valiant,adj.,勇敢的；英勇的
varying,adj.,变化的；不同的
vegetarian,adj.,素食的
vegetarian,n.,素食者
velvet,n.,天鹅绒；丝绒
verify,v.,验证；核实
veritable,adj.,真正的；名副其实的
vertically,adv.,垂直地
vessel,n.,船；容器；血管
vicar,n.,（英国国教的）教区牧师
vicinity,n.,附近；邻近
video,v.,录像
virtually,adv.,几乎；事实上
vivid,adj.,生动的；鲜艳的
voyage,n.,航行；航程
voyage,v.,航行
wade,v.,涉水；跋涉
wage,n.,工资（通常按周支付）
wage,v.,发动；进行（战争、运动）
wane,v.,减弱；衰落；（月亮）亏
wares,n.,商品；货物
wasp,n.,黄蜂；胡蜂
watchdog,n.,看门狗；监督机构
waterfall,n.,瀑布
waterspout,n.,水龙卷；排水管
watertight,adj.,不漏水的；严密的
wealthy,adj.,富有的；富裕的
weird,adj.,奇怪的；怪异的
wheelbarrow,n.,独轮手推车
whine,v.,哀鸣；发牢骚
wickedly,adv.,邪恶地
winch,n.,绞车
windowsill,n.,窗台
windscreen,n.,（汽车）挡风玻璃
wisdom,n.,智慧
withdraw,v.,撤回；取款；退出
worldwide,adj.,世界范围的
worldwide,adv.,在世界各地
worship,n.,崇拜；敬奉；礼拜
worship,v.,崇拜；敬奉；做礼拜
wreath,n.,花环；花圈
wretched,adj.,可怜的；悲惨的；恶劣的
zigzag,adj.,Z字形的；曲折的
zigzag,adv.,Z字形地；曲折地
zigzag,n.,Z字形；曲折
zigzag,vi.,曲折前进
zigzag,vt.,使曲折前进
